Longitude,Latitude,Mean,100,250,500,700,850,1000
44.5,65.5,0.0,0.014,0.024,0.031,0.058,0.094,0.163
44.5,71.0,0.0,0.017,0.03,0.039,0.071,0.115,0.183
44.5,71.5,0.0,0.038,0.07,0.096,0.178,0.286,0.349
45.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.0,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.0,57.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
45.0,58.0,0.0,0.1,0.185,0.221,0.366,0.57,0.601
45.0,61.0,0.0,0.052,0.096,0.117,0.196,0.308,0.35
45.0,61.5,0.0,0.017,0.03,0.04,0.076,0.125,0.205
45.0,62.0,0.0,0.021,0.037,0.052,0.099,0.161,0.229
45.0,66.0,0.0,0.042,0.077,0.104,0.19,0.303,0.366
45.0,66.5,0.0,0.014,0.025,0.034,0.062,0.102,0.171
45.0,67.0,0.0,0.035,0.064,0.086,0.156,0.249,0.313
45.5,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.5,56.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
45.5,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
45.5,58.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.5,59.0,0.0,0.05,0.094,0.117,0.203,0.321,0.362
45.5,59.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.5,62.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.5,63.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
45.5,63.5,0.0,0.019,0.034,0.046,0.091,0.15,0.226
45.5,67.5,0.0,0.021,0.038,0.052,0.097,0.157,0.224
45.5,68.0,0.0,0.038,0.07,0.095,0.176,0.282,0.346
46.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
46.0,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.0,57.0,0.0,0.061,0.112,0.117,0.179,0.28,0.339
46.0,57.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.0,60.0,0.0,0.031,0.056,0.074,0.134,0.215,0.277
46.0,60.5,0.0,0.014,0.024,0.028,0.05,0.083,0.17
46.0,61.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
46.0,64.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
46.0,64.5,0.0,0.028,0.052,0.069,0.127,0.205,0.271
46.0,65.0,0.0,0.077,0.144,0.151,0.213,0.326,0.378
46.0,68.5,0.0,0.016,0.029,0.038,0.069,0.112,0.18
46.0,69.0,0.0,0.021,0.038,0.049,0.086,0.138,0.205
46.5,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,56.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,58.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,58.5,0.0,0.049,0.09,0.106,0.173,0.273,0.322
46.5,59.0,0.0,0.045,0.082,0.104,0.181,0.287,0.335
46.5,61.5,0.0,0.024,0.043,0.058,0.108,0.174,0.241
46.5,62.0,0.0,0.026,0.047,0.063,0.117,0.189,0.256
46.5,65.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,66.0,0.0,0.017,0.03,0.04,0.072,0.117,0.185
46.5,69.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
46.5,70.0,0.0,0.03,0.055,0.072,0.13,0.209,0.274
47.0,54.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.0,55.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.0,56.5,0.0,0.018,0.032,0.046,0.091,0.149,0.217
47.0,57.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.0,57.5,0.0,0.099,0.185,0.191,0.281,0.434,0.483
47.0,59.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.0,60.0,0.0,0.022,0.04,0.054,0.102,0.165,0.237
47.0,62.5,0.0,0.031,0.056,0.074,0.134,0.216,0.277
47.0,63.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.0,63.5,0.0,0.07,0.148,0.325,0.576,0.904,0.836
47.0,66.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.0,66.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.0,70.5,0.0,0.042,0.077,0.11,0.209,0.336,0.4
47.0,71.0,0.0,0.021,0.039,0.049,0.085,0.137,0.204
47.5,55.5,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.5,56.0,0.0,0.041,0.075,0.095,0.165,0.263,0.326
47.5,58.0,0.0,0.031,0.057,0.075,0.136,0.218,0.283
47.5,58.5,0.0,0.085,0.157,0.161,0.243,0.377,0.404
47.5,60.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.5,61.0,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.5,61.5,0.0,0.062,0.122,0.303,0.675,1.1,1.018
47.5,64.0,0.0,0.158,0.294,0.362,0.594,0.927,0.85
47.5,64.5,0.0,0.031,0.057,0.075,0.136,0.218,0.279
47.5,67.0,0.0,0.033,0.06,0.079,0.144,0.231,0.295
